제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
노킹 온 헤븐스 도어,Knockin' on Heaven's Door,(1997),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['84%', '7.9 (29k)']","['코미디 , Made in Europe , 범죄 , 드라마 , 액션']",['1시간 27분'],['Thomas Jahn'],"['Til Schweiger', 'Jan Josef Liefers', 'Thierry van Werveke', 'Moritz Bleibtreu', 'Huub Stapel', 'Leonard Lansink', 'Ralph Herforth', 'Cornelia Froboess', 'Rutger Hauer', 'Christiane Paul', 'Hannes Jaenicke', 'Markus Knüfken', 'Willi Thomczyk', 'Tobias Schenke', 'Jenny Elvers', 'Corinna Harfouch', 'Hark Bohm', 'Muriel Baumeister', 'Jürgen Becker', 'Wolfgang Kaven', 'Bernd Hoffmann', 'Helen Duval', 'Christoph Ott', 'Sönke Wortmann', 'Florian Fitz', 'Xenia Seeberg']","뇌종양 진단을 받은 마틴과 골수암 말기의 루디는 같은 병실에 입원한다. 시한부 판결을 받아 삶이 얼마 남지 않았다는 공통점 외에는 전혀 다른 성격의 두 남자. 단 한번도 바다를 보지 못한 루디를 위해 마틴은 그와 함께 바다로 향하는 생애 마지막 여행을 시작한다. 하지만, 여행을 위해 그들이 훔친 차는 100만 마르크가 들어있는 악당들의 스포츠카였던 것. 뜻밖의 돈을 얻게 된 이들은 천국의 문턱에서 그들이 평소 하고 싶었던 소원을 이야기한다. 하지만 행복도 잠시, 악당과 경찰의 추격 속에 그들의 여행은 위태롭게 흘러 가는데…",https://images.justwatch.com/poster/176247410/s276/noking-on-hebeunseu-doeo.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
원피스 극장판: 황금의 대해적 우난,ワンピース,(2000),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,000', 'HD'])]","['75%', '6.8 (2k)']","['판타지 , 애니메이션 , 액션 , 코미디']",['51min'],['Atsuji Shimizu'],"['Kappei Yamaguchi', 'Kenji Utsumi', 'Mayumi Tanaka', 'Kazuya Nakai', 'Akemi Okamura', 'Yuka Imai', 'Takeshi Aono', 'Taiki Matsuno', 'Nachi Nozawa', 'Takeshi Kusao', 'Shinsuke Kasai', 'Toshihiro Ito', 'Tsurumaru Sakai']","멀지않은 옛날 한 대해적이 있었는데, 엄청난 황금을 모았고 그는 소리없이 사라진다. 한 소년이 우난은 아직 살아있을 꺼라며 우난의 부하가 되겠다고 뛰쳐나간다. 꼬마의 할아버지는 사실 우난의 어릴 적 친구. 꼬마는 바다에서 난파당하지만 루피 일행에게 건져지고 루피 일행과 꼬마 할아버지는 우난이 있은 곳으로 향한다. 물론 악당도 나오는데 우난의 황금을 노리고 올라오는 자들인데 루피일행이 날려버린다. 하지만 우난은... 해적 왕을 꿈꾸는 소년 루피가 동료들과 원피스를 찾아 대 모험을 펼치는 액션 어드벤처!! 전설의 대 해적 우난을 동경하는 소년 토비오를 만나게 된 루피 일행. 그 앞길을 악마의 과일을 먹은 해적 엘도라도가 막아서고 있다.",https://images.justwatch.com/poster/134986913/s276/wanpisu.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
곰돌이 푸 - 티거 무비,The Tigger Movie,(2000),"[('Disney Plus', ['정액제', 'HD'])]",,"['71%', '6.4 (18k)']","['애니메이션 , 코미디 , 드라마 , 가족']",['1시간 17분'],['Jun Falkenstein'],"['Jim Cummings', 'Ken Sansom', 'John Fiedler', 'Peter Cullen', 'Andre Stojka', 'Kath Soucie', 'Nikita Hopkins', 'Tom Attenborough', 'John Hurt', 'Frank Welker', 'Geoff Koch']","티거에겐 파트너인 루를 비롯한 많은 친구들이 있지만 어딘가에 다른 티거들이 있을 것이란 생각을 하게 된다. 티거는 ""100 에이커 숲""을 벗어나서 가족을 찾아 모험의 길을 떠난다. 그러나 가족을 찾기 위한 노력이 수포로 돌아갈 무렵, 티거의 친구들은 티거를 기쁘게 해주려고 모두 티거 의상으로 가장하고 나타난다. 그러나 친구들의 이런 노력은 티거에게 외로움만 더 심어줄 뿐이다. 결국 티거는 가족 대신 친척들을 찾아 혹독한 겨울의 추위 속으로 나선다. 그러자 푸, 피글렛, 루, 이요르는 걱정에 빠진다. 마침내 티거의 친구들은 티거를 찾기 위한 수색팀을 조직한다. 결국 친구들의 우정에 감동받은 티거는 ""100 에이커 숲""으로 돌아온다. 티거는 자신을 사랑하고 아끼는 친구들이 바로 가족이라는 것을 깨닫는다.",https://images.justwatch.com/poster/44953508/s276/tigeomubi.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
어벤던,Abandon,(2002),,,"['54%', '4.9 (9k)']","['스릴러 , 로맨스 , 음악 , 드라마 , Made in Europe']",['1시간 39분'],['Stephen Gaghan'],"['Katie Holmes', 'Benjamin Bratt', 'Charlie Hunnam', 'Zooey Deschanel', 'Fred Ward', 'Mark Feuerstein', 'Melanie Lynskey', 'Philip Bosco', 'Gabriel Mann', 'Will McCormack', 'Tony Goldwyn', 'Gabrielle Union', 'Rachelle Lefevre', 'Christopher Dyson', 'Scott Faulconbridge']","시험과 졸업논문, 그리고 입사를 위한 엄격한 면접으로 인해 과도한 스트레스에 시달리는 대학졸업생 케이티 버크는 2년 전 실종된 남자친구 엠브리에 대한 수사가 진행되고, 형사 핸들러가 학교까지 찾아오자 극도로 신경이 예민해진다. 그녀의 남자친구 엠브리는 재벌학생이자 천재적인 작곡가였지만 독특한 행동으로 세간을 놀라게 했던 유명인사였다. 그런 그가 어느날 갑자기 수증기처럼 증발해버린 실종사건을 정식으로 수사하게 된 것이다. 그러나 엠브리가 사망한 것으로 수사가 종결될 무렵 엠브리가 다시 케이티 앞에 나타난다. 케이티를 소유물처럼 생각하고 있는 그는 다른 사람들의 눈을 피해 케이티를 미행하고 괴롭힌다. 게다가 평소 케이티를 흠모하고 있었다며 사랑고백을 한 동급생 해리슨마저 사라져 버린다. 엠브리의 수사를 진행하면서 핸들러 형사와 가까워지게 된 케이티는 핸들러에게 엠브리가 돌아왔음을 알리고, 자신을 데리고 어디론가 떠나달라고 부탁하는데.",https://images.justwatch.com/poster/244125956/s276/abandon.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
천상의 소녀,Osama,(2003),,,"['78%', '7.4 (8k)']","['드라마 , 전쟁']",['1시간 23분'],['Siddiq Barmak'],"['Marina Golbahari', 'Arif Herati', 'Zubaida Sahar', 'Mohammad Nadir Khwaja', 'Khwaja Nader']","여기, 아프가니스탄의 수도 카불에는 할머니, 어머니와 가난하게 살고 있는 열두 살 소녀가 있다. 아버지를 비롯한 집안의 남자들은 모두 전쟁에 나가 죽었다. 어머니는 병원의 조수로 일하며 남은 가족인 할머니와 소녀를 부양하며 겨우 살아가고 있다. 어느 날 탈레반 정권이 소녀의 어머니가 일하던 병원을 폐쇄시키고 어머니는 일자리를 잃게 된다.",https://images.justwatch.com/poster/246289214/s276/osama.webp,"[('Naver Store', ['₩1,000'])]"
디어 프랭키,Dear Frankie,(2004),,"[('Naver Store', ['₩1,600', 'HD'])]","['79%', '7.7 (21k)']","['드라마 , 로맨스']",['1시간 45분'],['Shona Auerbach'],"['Gerard Butler', 'Emily Mortimer', 'Jack McElhone', 'Sharon Small', 'Katy Murphy', 'Jayd Johnson', 'Mary Riggans', 'Cal Macaninch', 'John Kazek', 'Anne Marie Timoney', 'Andrea Gibb', 'Sophie Main', 'Elaine MacKenzie Ellis', 'Rony Bridges']",청각장애아인 한 소년과 어머니와의 따뜻한 사랑을 그린 감동적인 드라마.,https://images.justwatch.com/poster/10690300/s276/dear-frankie.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
The Country Bears,,(2002),,,"['51%', '4.2 (5k)']","['코미디 , 다큐멘터리 , 가족 , 음악']",['1시간 28분'],['Peter Hastings'],"['Haley Joel Osment', 'Diedrich Bader', 'Candy Ford', 'James Gammon', 'Brad Garrett', 'Toby Huss', 'Kevin Michael Richardson', 'Stephen Root', 'Christopher Walken', 'Stephen Tobolowsky', 'Daryl Mitchell', 'M.C. Gainey', 'Alex Rocco', 'Meagen Fay', 'Jennifer Paige', 'Eli Marienthal', 'Queen Latifah', 'Chip Chinery', 'Carolyn Almos', 'Marcus Knight', 'Michael Lawrence Morgan', 'Alpheus Merchant', 'Daniel Escobar', 'Christopher Darga', 'Jess Harnell', 'Ann Hastings', 'Paul Rugg', 'Betty Weiss', 'Josh Quirk', ""Sean O'Connell"", 'Larry Burke', 'Wyclef Jean', 'Elton John', 'Willie Nelson', 'Don Henley', 'Krystal Marie Harris', 'Bonnie Raitt', 'Brian Setzer', 'Don Was', 'Xzibit']","For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",https://images.justwatch.com/poster/82274586/s276/the-country-bears.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
Stealing Harvard,,(2002),,"[('Naver Store', ['₩1,300', 'HD'])]","['56%', '5.1 (12k)']","['코미디 , 드라마 , 범죄']",['1시간 25분'],['Bruce McCulloch'],"['Jason Lee', 'Tom Green', 'Leslie Mann', 'Megan Mullally', 'Dennis Farina', 'Tammy Blanchard', 'Richard Jenkins', 'Chris Penn', 'John C. McGinley', 'Seymour Cassel', 'Don Wilson', 'Martin Starr', 'Bruce McCulloch', 'Mary Gillis', 'Ken Magee', 'Nick Offerman', 'Paul Feig', 'Jeanette Miller', 'Thomas Rosales Jr.', 'Steffiana De La Cruz', 'Ernie Grunwald', 'Marshall Manesh', 'Lorna Scott', 'Ashlynn Rose', 'Bobby Harwell']","John and his girlfriend have vowed to marry once they save $30,000 for their dream house. But the minute they achieve their financial goal, John finds out his niece has been accepted at Harvard, and he's reminded of his promise to pay for her tuition (nearly $30,000). John's friend Duff convinces him to turn to petty crime to make the payment … but Duff's hare-brained schemes spin quickly out of control.",https://images.justwatch.com/poster/153872647/s276/stealing-harvard.webp,"[('Naver Store', ['₩5,000', 'HD'])]"
조용한 가족,,(1998),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['77%', '7.0 (5k)']","['공포 , 코미디 , 범죄']",['1시간 38분'],['Kim Jee-woon'],"['Park In-hwan', 'Na Moon-hee', 'Choi Min-sik', 'Song Kang-ho', 'Lee Yoon-sung', 'Go Ho-kyung', 'Jung Jae-young', 'Na Ji-myeong', 'Ki Joo-bong', 'Choi Cheol-ho', ""Mi-soo's admirer"", 'Chairman Park', 'Eun-soo', 'Killer', 'Doctor']","서울에서 그리 멀지 않은 한적한 곳에서 장사라고는 한 번도 해본 적이 없는 한 일가족이 산장을 운영하게 된다. 이들은 막내딸 미나를 위시하여 아버지, 어머니, 삼촌, 오빠, 언니 등 여섯 식구다. 그러나 문을 연지 2주가 지나도록 손님이 오지 않자 가족들의 신경은 극도로 날카로워진다. 미나는 밤이면 집에서 나는 이상한 소리와 산장 주변에서 만난 괴노파의 불길한 이야기에 심란해하지만 가족들은 아무도 그녀의 이야기에 관심을 기울이지 않는데...",https://images.justwatch.com/poster/245250021/s276/joyonghan-gajog.webp,
달콤한 악마의 유혹,Shortcut to Happiness,(2003),"[('Watcha', ['정액제', 'HD'])]",,"['62%', '5.5 (5k)']","['SF , 판타지 , 코미디 , 드라마']",['1시간 46분'],['Alec Baldwin'],"['Jennifer Love Hewitt', 'Alec Baldwin', 'Anthony Hopkins', 'Dan Aykroyd', 'Kim Cattrall', 'Gregg Bello', 'Frank Sivero', 'John Savage', 'Al Palagonia', 'Jason Patric', 'Ken Murton', 'Kevin Olson', 'Jonathon Gentry', 'Canedy Knowles', 'Philippe Vonlanthen', 'Marni Lustig', ""Katherine O'Sullivan"", 'Mike Doyle', 'Bobby Cannavale', 'Herb Klinger', 'Ray Aranha', 'Kaniel Arocho', 'Jorge Arocho', 'Howard Atlee', 'Mary Ashton', 'Jann Carl', 'Antonio Cornacchione', 'Bill Corsair', 'Grenville Cuyler', 'Amy Poehler', 'Rohan Quine', 'Ken Page', 'Sue Simmons', 'Vava Buitenkant', 'Kathrina Miccio', 'Karen Ziemba', 'Kim Zimmer', 'Barry Miller', 'Marni Lustig', 'Peter Maloney', 'Terrence Mann', 'Gustave Johnson', 'John Hines']",제이베즈 스톤(알렉 볼드윈)은 지금은 비록 백화점 매장직원이지만 작가의 꿈을 놓지 않고 있다. 작가로 성공하고 싶지만 계속 출판사로부터 거절 당하고 설상가상으로 직장 상사의 눈 밖에 나 직장을 그만두게 된다. 점점 궁핍해져만 가는 경제상황과 동료 작가 지망생인 젠슨(댄 애크로이드)이 출판사와 계약을 했다는 얘기를 듣고 배가 아파 올 지경. 그는 성공할 수만 있다면 영혼이라도 팔아 넘길 수 있을 것이라는 혼잣말을 하게 되고 그가 원하는 것을 이루게 해줄 테니 그 대가로 10년 뒤에 그의 영혼을 달라고 말하는 악마(제니퍼 러브 휴잇)가 나타나 달콤한 악마의 유혹이 시작되는데..,https://images.justwatch.com/poster/99509062/s276/dalkomhan-agmayi-yuhog.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
조지 오브 정글 2,George of the Jungle 2,(2003),"[('Disney Plus', ['정액제', 'HD'])]",,['52%'],['코미디'],['1시간 27분'],['David Grossman'],"['Christopher Showerman', 'Julie Benz', 'Thomas Haden Church', 'Christina Pickles', 'John Cleese', 'Michael Clarke Duncan', 'John Kassir', 'Kevin Greutert', 'Keith Scott', 'Angus T. Jones', 'Kelly Miracco', 'Kirstie Hutton', 'Chelsea Gibb', 'Paul Wayne', 'Dean Vegas', 'Daniel Seeto', 'Lydell M. Cheshier', ""Abdoulaye N'Gom"", 'Lamont Thompson', 'Marjean Holden', 'Erika Heynatz', 'Kevin Michael Richardson', 'Dee Bradley Baker', 'Tress MacNeille', 'Peta Sergeant', 'Marco Sinigaglia', 'Jeff Scott Soto']","많은 가족과 영화 평론가가 극찬한 코미디 어드벤쳐 영화 ""조지 오브 정글 2""가 사랑받는 캐릭터들과 함께 돌아왔다. 마지막으로 조지를 봤을 때, 그는 그의 아내인 우르술라와 함께 정글에서 신혼을 즐기고 있었다. 안타깝게도, 결혼생활도 오래 가지는 못했다. 조지의 장모인 스탠호프는 딸과 손자가 어설픈 정글에 왕과 계속 살게 놔두려 하지 않는데... 그녀는 치밀한 계획을 세워 우르술라의 전 약혼남인 집착스러운 라일과 함께 우르술라에게 최면을 걸어 조지를 떠나게 만든다. 이제 조지, 에이프, 솁과 투키투키는 우르술라를 구하고 정글을 라일의 계획으로부터 지켜내야 한다.",https://images.justwatch.com/poster/11151421/s276/george-of-the-jungle-2.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
선물,,(2001),,"[('wavve', ['₩1,540', 'HD']), ('Naver Store', ['₩1,540'])]","['70%', '6.8']","['드라마 , 로맨스']",['1시간 50분'],['Ki-hwan Oh'],"['Lee Jung-jae', 'Lee Young-ae', 'Kwon Hae-hyo', 'Lee Mu-hyeon', 'Gong Hyung-jin', 'Sa Hyeon-jin', 'Kim Su-ro', 'Gong Hyo-jin', 'Choi Woo-sung', 'Lee Moon-sik', 'Park Hwi-soon', 'Yun Jae-geun']",무명 개그맨 정용기(이정재)와 박정연(이영애)은 결혼 3년차로 점점 부부간 다툼이 잦아진다. 벌이가 시원찮은 용기 대신 정연은 유아복 가게를 하며 생활한다. 그러던 어느 날 학철(이무현)과 학수(권해효)는 성공을 빌미로 용기에게 돈을 요구하고 용기는 돈을 마련하기 위해 정연의 가게를 담보로 대출을 받는다. 용기 대신 정연에게 돈을 요구하러 갔던 학철과 학수는 뜻하지 않게 정연의 병을 알게 된다. 학철과 학수에 의해 정연의 병을 알게된 용기는 내색은 하지 못하고 나름대로 정연을 위해 할 수 있는 일들을 찾는다. 한편 정연은 용기가 계속해서 남에게 웃음을 주는 일을 할 수 있게 하려고 개그천왕 콘테스트 담당PD의 아내를 만난다. 어쩌다 정연의 병을 알게 된 PD 아내의 부탁으로 용기는 개그천왕 콘테스트 참가 기회를 얻는다. 얼마남지 않은 아내를 위해 용기는 정연의 추억의 사람들을 찾아달라고 학철과 학수에게 부탁하고 그 과정에 그들은 정연이 평생 사랑한 상대를 찾아내는데 그 사람은 다름 아닌 용기였는데...,https://images.justwatch.com/poster/240971663/s276/last-present.webp,"[('wavve', ['₩6,050', 'HD']), ('Naver Store', ['₩6,050'])]"
체인지,,(1997),,"[('wavve', ['₩2,000', 'HD']), ('Naver Store', ['₩2,000'])]","['71%', '6.5']",['코미디'],['1시간 45분'],['Lee Jin-suk'],"['Jung Jun', 'Kim So-yeon', 'Lee Seung-yeon', 'Park Won-sook', 'Jae-Woo', 'Kim Hye-soo', 'Park Joong-hoon']","바닥을 헤매는 성적, 맞는대는 이력이 난 말썽꾸러기 강대호(정준 분)는 아침부터 하루종일 재수없는 일만 일어난다. 어머니(박원숙 분)의 똥침 세례에, 만원 지옥철에선 치한으로 오해를 받은데다가 세침떼기에 모범생인 고은비(김소연 분)는 1분 늦었다고 에누리없이 이름을 적고 매몰차게 돌아서 버리고 마는데. 늦은 하교길에 대호와 은비는 폭우를 만나 정체불명의 번개로 정신을 잃게 되는데 두 사람에겐 상상할 수 없는 엄청난 일이 벌어지고 만다. 바로 두사람의 몸이 체인지 된 것. 이날 후로 모든 것이 낯선 환경으로 뒤바뀌어 버려 좌충우돌 해프닝이 벌어진다. 아침이면 불끈불끈 솟아오르는 아랫도리를 주체하지 못해 눈물짓는 은비는 시종일관 몸을 추스르며 얌전을 떨고, 생리대의 갑갑함을 알게 된 대호(김소연 분)는 아무때나 힘 자랑하듯 해결사를 자처하고 나서 주위 사람들을 당황하게 만든다. 한편, 공부 못하는 학생 선도에 투철한 사명감을 보이는 미친개 학생주임(이경영 분)은 학생들에겐 한푼의 에누리도 없는 냉혈한이지만 미술선생님(이승연 분)에 대해서만은 순정을 받치는 순애보의 주인공. 알듯 모를듯 새침한 행동으로 더욱 애만 타게 만드는 미술 선생님에 대해 일방적인 애정공세를 펼치지만 번번히 삼천포로 빠진다. 두 사람이 체인지된 후 이상하게 변해버린 은비의 행동을 걱정하던 부모님(유인촌, 박정수)은 마침내 이민을 결심하게 되고, 대호가 함께 하던 락그룹은 은비와 함께 마지막 공연을 준비한다. 축제의 분위기가 무르익어 가면서 그동안의 오해와 갈등은 해소되고, 화합의 장이 이루어지는데 그날처럼 심상치 않은 번개가 내려치면서 폭우가 쏟아진다.",https://images.justwatch.com/poster/11605137/s276/change.webp,"[('Naver Store', ['₩5,000'])]"
